l1i_size,l1d_size,l1_assoc,l2_size,l2_assoc,line_size,$_cost,misc_cost,total_cost,cpi,CPIvsCOST_weighted
16.0,16.0,4.0,512.0,2.0,16.0,784.5,49.152,833.652,1.019625544,157.7157004352
1.0,128.0,4.0,1024.0,4.0,64.0,2073.0,24.704,2097.704,1.27212104,415.61769683200004
4.0,32.0,8.0,512.0,2.0,128.0,832.5,5.248,837.748,1.0031722,167.30253776
64.0,64.0,8.0,128.0,8.0,128.0,1186.0,4.352,1190.352,1.004207696,238.0033661568
32.0,4.0,8.0,512.0,8.0,16.0,834.0,17.408,851.408,1.024166704,167.6193333632
16.0,16.0,4.0,128.0,1.0,16.0,400.25,16.384,416.634,1.137017704,80.95961416320002
64.0,16.0,8.0,128.0,2.0,128.0,800.5,3.584,804.084,1.01214476,160.90971580800002
4.0,4.0,8.0,8.0,2.0,128.0,104.5,0.32,104.82,1.067161712,21.753729369600002
16.0,64.0,2.0,128.0,8.0,512.0,778.0,2.624,780.624,1.002970432,156.40237634560003
4.0,2.0,8.0,512.0,2.0,16.0,592.5,34.304,626.804,1.030162024,119.3241296192
1.0,1.0,4.0,128.0,1.0,32.0,160.25,0.512,160.762,1.635353168,33.358282534400004
32.0,4.0,8.0,512.0,2.0,16.0,832.5,41.984,874.484,1.024172624,167.3193380992
1.0,1.0,1.0,16.0,4.0,32.0,37.0,0.256,37.256,1.7001542079999998,8.7601233664
16.0,16.0,1.0,256.0,2.0,16.0,516.5,16.384,532.884,1.031822888,104.1254583104
2.0,4.0,8.0,8.0,8.0,16.0,90.0,1.6640000000000001,91.664,1.622226824,19.2977814592
1.0,128.0,1.0,1024.0,4.0,64.0,2061.0,8.192,2069.192,1.151694728,413.12135578240003
2.0,4.0,2.0,512.0,2.0,16.0,568.5,38.912,607.412,1.182682968,114.6461463744
16.0,16.0,4.0,1024.0,1.0,16.0,1296.25,16.384,1312.634,1.019622984,260.0656983872
2.0,4.0,2.0,512.0,2.0,128.0,568.5,4.864,573.364,1.07279772,114.558238176
8.0,1.0,4.0,16.0,1.0,64.0,104.25,1.1520000000000001,105.402,1.264653112,21.8617224896
1.0,8.0,1.0,128.0,1.0,64.0,204.25,0.0,204.25,1.256683104,41.8553464832
1.0,8.0,1.0,16.0,1.0,64.0,92.25,0.0,92.25,1.440747424,19.6025979392
1.0,1.0,4.0,4.0,1.0,64.0,36.25,0.256,36.506,2.431137776,9.1949102208
4.0,2.0,2.0,512.0,2.0,16.0,568.5,38.912,607.412,1.057029216,114.54562337280001
16.0,16.0,8.0,64.0,8.0,512.0,354.0,0.28800000000000003,354.288,1.012690056,71.6101520448
4.0,32.0,2.0,512.0,8.0,128.0,810.0,5.632000000000001,815.632,1.003544384,162.8028355072
8.0,1.0,1.0,1024.0,4.0,32.0,1101.0,16.384,1117.384,1.253023384,221.20241870720002
2.0,4.0,8.0,8.0,2.0,128.0,88.5,0.256,88.756,1.109460448,18.5875683584
1.0,1.0,4.0,4.0,1.0,32.0,36.25,0.512,36.762,2.6371901280000003,9.3597521024
16.0,16.0,2.0,1024.0,1.0,16.0,1288.25,32.768,1321.018,1.020182608,258.46614608640004
1.0,8.0,4.0,1024.0,4.0,32.0,1113.0,18.688000000000002,1131.688,1.486026488,223.78882119040003
8.0,8.0,1.0,128.0,1.0,32.0,260.25,0.0,260.25,1.120858928,52.9466871424
16.0,16.0,2.0,512.0,2.0,512.0,776.5,2.048,778.548,1.009746104,156.10779688320002
16.0,16.0,8.0,128.0,2.0,128.0,416.5,2.048,418.548,1.012484728,84.10998778240001
8.0,1.0,1.0,128.0,1.0,32.0,204.25,0.0,204.25,1.346941624,41.9275532992
64.0,16.0,2.0,512.0,2.0,128.0,1160.5,14.336,1174.836,1.007507896,232.90600631680002
64.0,16.0,8.0,512.0,2.0,128.0,1184.5,6.656000000000001,1191.156,1.00262884,237.702103072
32.0,4.0,2.0,512.0,8.0,128.0,810.0,5.632000000000001,815.632,1.052751456,162.8422011648
4.0,4.0,8.0,8.0,2.0,16.0,104.5,2.56,107.06,1.416881688,22.033505350400002
4.0,4.0,2.0,8.0,8.0,16.0,82.0,8.32,90.32,1.424334088,17.539467270400003
1.0,1.0,1.0,128.0,1.0,32.0,148.25,0.0,148.25,1.618167168,30.944533734400004
16.0,16.0,2.0,512.0,4.0,16.0,777.0,49.152,826.152,1.020043248,156.2160345984
64.0,64.0,2.0,128.0,2.0,128.0,1160.5,17.408,1177.908,1.007243488,232.90579479040002
2.0,32.0,2.0,512.0,2.0,16.0,792.5,67.584,860.0840000000001,1.164756512,159.4318052096
16.0,16.0,4.0,512.0,4.0,16.0,785.0,32.768,817.768,1.019601864,157.8156814912
2.0,2.0,8.0,512.0,8.0,128.0,578.0,1.1520000000000001,579.152,1.055512432,116.44440994560001
16.0,16.0,4.0,256.0,1.0,16.0,528.25,16.384,544.634,1.028205064,106.47256405120001
64.0,16.0,8.0,128.0,8.0,128.0,802.0,2.816,804.816,1.010179248,161.2081433984
8.0,1.0,4.0,16.0,1.0,32.0,104.25,2.3040000000000003,106.554,1.286331544,21.879065235200002
16.0,16.0,4.0,64.0,1.0,16.0,336.25,16.384,352.634,1.229502664,68.2336021312
128.0,128.0,1.0,1024.0,4.0,32.0,3077.0,16.384,3093.384,1.006700656,616.2053605248001
1.0,8.0,4.0,16.0,1.0,32.0,104.25,2.3040000000000003,106.554,1.700817048,22.2106536384
16.0,16.0,4.0,256.0,4.0,16.0,529.0,24.576,553.576,1.019697384,106.6157579072
16.0,64.0,8.0,128.0,8.0,128.0,802.0,2.816,804.816,1.004498832,161.2035990656
1.0,1.0,4.0,16.0,1.0,64.0,48.25,0.256,48.506,1.689512656,11.001610124800001
4.0,4.0,2.0,512.0,2.0,128.0,584.5,5.12,589.62,1.053520312,117.74281624960001
8.0,1.0,4.0,128.0,4.0,32.0,217.0,4.352,221.352,1.112525624,44.290020499200004
